Organism A,Organism B,Ancestor age,Rate
Mesoplodon densirostris,Scalopus aquaticus,109550000,2547674.418604651
Mesoplodon densirostris,Ovis aries,109550000,4213461.538461538
Mesoplodon densirostris,Ursus thibetanus,109550000,5216666.666666667
Mesoplodon densirostris,Accipiter gentilis,316350000,6202941.176470588
Mesoplodon densirostris,Ailuropoda melanoleuca,109550000,5477500.0
Mesoplodon densirostris,Alligator mississippiensis,316350000,4455633.802816901
Mesoplodon densirostris,Antrozous pallidus,109550000,3777586.206896552
Mesoplodon densirostris,Canis latrans,109550000,4763043.478260869
Mesoplodon densirostris,Cebus capucinus,109550000,5477500.0
Mesoplodon densirostris,Chlorocebus aethiops,109550000,5216666.666666667
Mesoplodon densirostris,Chrysocyon brachyurus,109550000,4763043.478260869
Mesoplodon densirostris,Dasypus novemcinctus,109550000,3222058.8235294116
Mesoplodon densirostris,Didelphis virginiana,109550000,2381521.7391304346
Mesoplodon densirostris,Equus caballus,109550000,4763043.478260869
Mesoplodon densirostris,Lama vicugna,109550000,4564583.333333333
Mesoplodon densirostris,Physeter catodon,25640000,1424444.4444444445
Mesoplodon densirostris,Procyon lotor,109550000,5216666.666666667
Mesoplodon densirostris,Oryctolagus cuniculus,109550000,5765789.47368421
Mesoplodon densirostris,Talpa europaea,109550000,3043055.5555555555
Mesoplodon densirostris,Ursus maritimus,109550000,5216666.666666667
Mesoplodon densirostris,Aotus trivirgatus,109550000,5765789.47368421
Mesoplodon densirostris,Bradypus tridactylus,109550000,3777586.206896552
Mesoplodon densirostris,Bubalus bubalis,109550000,4979545.454545454
Mesoplodon densirostris,Caretta caretta,316350000,4866923.076923077
Mesoplodon densirostris,Gallus gallus,316350000,6456122.448979592
Mesoplodon densirostris,Columba livia,316350000,6730851.063829787
Mesoplodon densirostris,Helarctos malayanus,109550000,5216666.666666667
Mesoplodon densirostris,Lepus europaeus,109550000,5765789.47368421
Mesoplodon densirostris,Loxodonta africana,109550000,3533870.9677419355
Mesoplodon densirostris,Macropus rufus,109550000,2608333.3333333335
Mesoplodon densirostris,Meles meles,109550000,4979545.454545454
Mesoplodon densirostris,Myotis velifer,109550000,3319696.9696969697
Mesoplodon densirostris,Ornithorhynchus anatinus,113700000,3445454.5454545454
Mesoplodon densirostris,Potorous tridactylus,109550000,2434444.4444444445
Mesoplodon densirostris,Tadarida brasiliensis,109550000,3912500.0
Mesoplodon densirostris,Thunnus thynnus,449275000,5990333.333333333
Mesoplodon densirostris,Vulpes vulpes,109550000,4763043.478260869
Mesoplodon densirostris,Sus scrofa,109550000,4213461.538461538
Mesoplodon densirostris,Rhea americana,316350000,6202941.176470588
Mesoplodon densirostris,Saguinus fuscicollis,109550000,6086111.111111111
Mesoplodon densirostris,Suncus murinus,109550000,3533870.9677419355
Mesoplodon densirostris,Trichechus inunguis,109550000,4213461.538461538
Mesoplodon densirostris,Lemur catta,109550000,3130000.0
Mesoplodon densirostris,Lynx lynx,109550000,3777586.206896552
Mesoplodon densirostris,Macropus eugenii,109550000,2671951.2195121953
Mesoplodon densirostris,Ondatra zibethicus,109550000,2671951.2195121953
Mesoplodon densirostris,Phoca vitulina,109550000,5765789.47368421
Mesoplodon densirostris,Pongo pygmaeus,109550000,969469.0265486726
Mesoplodon densirostris,Pteronura brasiliensis,109550000,5216666.666666667
Mesoplodon densirostris,Rangifer tarandus,109550000,3777586.206896552
Mesoplodon densirostris,Rhinoceros unicornis,109550000,4213461.538461538
Mesoplodon densirostris,Mammuthus primigenius,109550000,3533870.9677419355
Balaenoptera omurai,Mus musculus,109550000,3533870.9677419355
Balaenoptera omurai,Rattus norvegicus,109550000,3423437.5
Balaenoptera omurai,Panthera leo,109550000,3651666.6666666665
Balaenoptera omurai,Triturus cristatus,338650000,4398051.948051948
Balaenoptera omurai,Ateles paniscus,109550000,6846875.0
Balaenoptera omurai,Branta canadensis,316350000,6730851.063829787
Balaenoptera omurai,Camelus dromedarius,109550000,4979545.454545454
Balaenoptera omurai,Cebus albifrons,109550000,6444117.647058823
Balaenoptera omurai,Crocodylus siamensis,316350000,5021428.571428572
Balaenoptera omurai,Echinops telfairi,109550000,2960810.810810811
Balaenoptera omurai,Erinaceus europaeus,109550000,4213461.538461538
Balaenoptera omurai,Hippopotamus amphibius,109550000,6086111.111111111
Balaenoptera omurai,Lagothrix lagotricha,109550000,6444117.647058823
Balaenoptera omurai,Lutra lutra,109550000,5216666.666666667
Balaenoptera omurai,Macaca mulatta,109550000,5216666.666666667
Balaenoptera omurai,Mellivora capensis,109550000,5765789.47368421
Balaenoptera omurai,Microtus xanthognathus,109550000,2330851.063829787
Balaenoptera omurai,Nasua nasua,109550000,5765789.47368421
Balaenoptera omurai,Tursiops truncatus,35325000,2943750.0
Balaenoptera omurai,Anas platyrhynchos,316350000,7030000.0
Balaenoptera omurai,Camelus bactrianus,109550000,4979545.454545454
Balaenoptera omurai,Cavia porcellus,109550000,3423437.5
Balaenoptera omurai,Crocuta crocuta,109550000,4763043.478260869
Balaenoptera omurai,Elephas maximus,109550000,4564583.333333333
Balaenoptera omurai,Lama guanicoe,109550000,4763043.478260869
Balaenoptera omurai,Martes foina,109550000,5477500.0
Balaenoptera omurai,Mustela putorius,109550000,5216666.666666667
Balaenoptera omurai,Paguma larvata,109550000,4382000.0
Balaenoptera omurai,Sminthopsis crassicaudata,109550000,2738750.0
Balaenoptera omurai,Struthio camelus,316350000,6590625.0
Balaenoptera omurai,Tragelaphus strepsiceros,109550000,6086111.111111111
Balaenoptera omurai,Tapirus terrestris,109550000,4564583.333333333
Balaenoptera omurai,Callimico goeldii,109550000,6444117.647058823
Balaenoptera omurai,Colobus guereza,109550000,995909.0909090909
Balaenoptera omurai,Lama glama,109550000,4763043.478260869
Balaenoptera omurai,Macropus giganteus,109550000,2960810.810810811
Balaenoptera omurai,Phalacrocorax carbo,316350000,7030000.0
Balaenoptera omurai,Papio cynocephalus,109550000,5216666.666666667
Balaenoptera omurai,Rhinolophus ferrumequinum,109550000,4763043.478260869
Balaenoptera omurai,Squalus acanthias,475975000,5804573.1707317075
Balaenoptera omurai,Vultur gryphus,316350000,6456122.448979592
Balaenoptera omurai,Panthera onca,109550000,3777586.206896552
Balaenoptera omurai,Aquila chrysaetos,316350000,6456122.448979592
Balaenoptera omurai,Ateles geoffroyi,109550000,7303333.333333333
Balaenoptera omurai,Bos taurus,109550000,5477500.0
Balaenoptera omurai,Ceratotherium simum,109550000,4763043.478260869
Balaenoptera omurai,Crocodylus niloticus,316350000,5021428.571428572
Balaenoptera omurai,Dasyurus viverrinus,109550000,1480405.4054054054
Balaenoptera omurai,Equus zebra,109550000,4564583.333333333
Balaenoptera omurai,Homo sapiens,109550000,1023831.7757009346
Balaenoptera omurai,Papio anubis,109550000,5477500.0
Balaenoptera omurai,Saimiri sciureus,109550000,6444117.647058823
Balaenoptera omurai,Scalopus aquaticus,109550000,2882894.736842105
Balaenoptera omurai,Ovis aries,109550000,4979545.454545454
Balaenoptera omurai,Ursus thibetanus,109550000,5477500.0
Balaenoptera omurai,Accipiter gentilis,316350000,6456122.448979592
Balaenoptera omurai,Ailuropoda melanoleuca,109550000,5765789.47368421
Balaenoptera omurai,Alligator mississippiensis,316350000,4652205.882352941
Balaenoptera omurai,Antrozous pallidus,109550000,4763043.478260869
Balaenoptera omurai,Canis latrans,109550000,5216666.666666667
Balaenoptera omurai,Cebus capucinus,109550000,6086111.111111111
Balaenoptera omurai,Chlorocebus aethiops,109550000,5477500.0
Balaenoptera omurai,Chrysocyon brachyurus,109550000,5216666.666666667
Balaenoptera omurai,Dasypus novemcinctus,109550000,3423437.5
Balaenoptera omurai,Didelphis virginiana,109550000,2608333.3333333335
Balaenoptera omurai,Equus caballus,109550000,4763043.478260869
Balaenoptera omurai,Lama vicugna,109550000,4763043.478260869
Balaenoptera omurai,Physeter catodon,35325000,2943750.0
Balaenoptera omurai,Procyon lotor,109550000,6086111.111111111
Balaenoptera omurai,Oryctolagus cuniculus,109550000,6444117.647058823
Balaenoptera omurai,Talpa europaea,109550000,3319696.9696969697
Balaenoptera omurai,Ursus maritimus,109550000,5477500.0
Balaenoptera omurai,Aotus trivirgatus,109550000,5765789.47368421
Balaenoptera omurai,Bradypus tridactylus,109550000,4382000.0
Balaenoptera omurai,Bubalus bubalis,109550000,5765789.47368421
Balaenoptera omurai,Caretta caretta,316350000,5186065.573770491
Balaenoptera omurai,Gallus gallus,316350000,7030000.0
Balaenoptera omurai,Columba livia,316350000,7189772.7272727275
Balaenoptera omurai,Helarctos malayanus,109550000,5477500.0
Balaenoptera omurai,Lepus europaeus,109550000,6846875.0
Balaenoptera omurai,Loxodonta africana,109550000,4382000.0
Balaenoptera omurai,Macropus rufus,109550000,2960810.810810811
Balaenoptera omurai,Meles meles,109550000,5765789.47368421
Balaenoptera omurai,Myotis velifer,109550000,3912500.0
Balaenoptera omurai,Ornithorhynchus anatinus,113700000,3667741.935483871
Balaenoptera omurai,Potorous tridactylus,109550000,2671951.2195121953
Balaenoptera omurai,Tadarida brasiliensis,109550000,4213461.538461538
Balaenoptera omurai,Thunnus thynnus,449275000,5990333.333333333
Balaenoptera omurai,Vulpes vulpes,109550000,5477500.0
Balaenoptera omurai,Sus scrofa,109550000,4763043.478260869
Balaenoptera omurai,Rhea americana,316350000,6730851.063829787
Balaenoptera omurai,Saguinus fuscicollis,109550000,6086111.111111111
Balaenoptera omurai,Suncus murinus,109550000,3651666.6666666665
Balaenoptera omurai,Trichechus inunguis,109550000,4763043.478260869
Balaenoptera omurai,Lemur catta,109550000,3423437.5
Balaenoptera omurai,Lynx lynx,109550000,4057407.407407407
Balaenoptera omurai,Macropus eugenii,109550000,3043055.5555555555
Balaenoptera omurai,Ondatra zibethicus,109550000,2671951.2195121953
Balaenoptera omurai,Phoca vitulina,109550000,6086111.111111111
Balaenoptera omurai,Pongo pygmaeus,109550000,960964.9122807018
Balaenoptera omurai,Pteronura brasiliensis,109550000,5477500.0
Balaenoptera omurai,Rangifer tarandus,109550000,4213461.538461538
Balaenoptera omurai,Rhinoceros unicornis,109550000,4382000.0
Balaenoptera omurai,Mammuthus primigenius,109550000,4057407.407407407
Balaenoptera omurai,Mesoplodon densirostris,35325000,4415625.0
Lipotes vexillifer,Mus musculus,109550000,3222058.8235294116
Lipotes vexillifer,Rattus norvegicus,109550000,3043055.5555555555
Lipotes vexillifer,Panthera leo,109550000,3319696.9696969697
Lipotes vexillifer,Triturus cristatus,338650000,4341666.666666667
Lipotes vexillifer,Ateles paniscus,109550000,5765789.47368421
Lipotes vexillifer,Branta canadensis,316350000,6202941.176470588
Lipotes vexillifer,Camelus dromedarius,109550000,4382000.0
Lipotes vexillifer,Cebus albifrons,109550000,5477500.0
Lipotes vexillifer,Crocodylus siamensis,316350000,4793181.818181818
Lipotes vexillifer,Echinops telfairi,109550000,2671951.2195121953
Lipotes vexillifer,Erinaceus europaeus,109550000,3533870.9677419355
Lipotes vexillifer,Hippopotamus amphibius,109550000,5216666.666666667
Lipotes vexillifer,Lagothrix lagotricha,109550000,5477500.0
Lipotes vexillifer,Lutra lutra,109550000,4979545.454545454
Lipotes vexillifer,Macaca mulatta,109550000,4382000.0
Lipotes vexillifer,Mellivora capensis,109550000,4979545.454545454
Lipotes vexillifer,Microtus xanthognathus,109550000,2235714.285714286
Lipotes vexillifer,Nasua nasua,109550000,4979545.454545454
Lipotes vexillifer,Tursiops truncatus,17574000,5858000.0
Lipotes vexillifer,Anas platyrhynchos,316350000,6456122.448979592
Lipotes vexillifer,Camelus bactrianus,109550000,4382000.0
Lipotes vexillifer,Cavia porcellus,109550000,3319696.9696969697
Lipotes vexillifer,Crocuta crocuta,109550000,3912500.0
Lipotes vexillifer,Elephas maximus,109550000,4057407.407407407
Lipotes vexillifer,Lama guanicoe,109550000,4213461.538461538
Lipotes vexillifer,Martes foina,109550000,5216666.666666667
Lipotes vexillifer,Mustela putorius,109550000,4979545.454545454
Lipotes vexillifer,Paguma larvata,109550000,3912500.0
Lipotes vexillifer,Sminthopsis crassicaudata,109550000,2547674.418604651
Lipotes vexillifer,Struthio camelus,316350000,6083653.846153846
Lipotes vexillifer,Tragelaphus strepsiceros,109550000,5477500.0
Lipotes vexillifer,Tapirus terrestris,109550000,4057407.407407407
Lipotes vexillifer,Callimico goeldii,109550000,5477500.0
Lipotes vexillifer,Colobus guereza,109550000,986936.9369369369
Lipotes vexillifer,Lama glama,109550000,4213461.538461538
Lipotes vexillifer,Macropus giganteus,109550000,2547674.418604651
Lipotes vexillifer,Phalacrocorax carbo,316350000,6730851.063829787
Lipotes vexillifer,Papio cynocephalus,109550000,4382000.0
Lipotes vexillifer,Rhinolophus ferrumequinum,109550000,5477500.0
Lipotes vexillifer,Squalus acanthias,475975000,5876234.567901234
Lipotes vexillifer,Vultur gryphus,316350000,6202941.176470588
Lipotes vexillifer,Panthera onca,109550000,3423437.5
Lipotes vexillifer,Aquila chrysaetos,316350000,6202941.176470588
Lipotes vexillifer,Ateles geoffroyi,109550000,6086111.111111111
Lipotes vexillifer,Balaenoptera acutorostrata,35325000,3211363.6363636362
Lipotes vexillifer,Bos taurus,109550000,4979545.454545454
Lipotes vexillifer,Ceratotherium simum,109550000,4382000.0
Lipotes vexillifer,Crocodylus niloticus,316350000,4793181.818181818
Lipotes vexillifer,Dasyurus viverrinus,109550000,1441447.3684210526
Lipotes vexillifer,Equus zebra,109550000,4382000.0
Lipotes vexillifer,Homo sapiens,109550000,1043333.3333333334
Lipotes vexillifer,Papio anubis,109550000,4564583.333333333
Lipotes vexillifer,Saimiri sciureus,109550000,5477500.0
Lipotes vexillifer,Scalopus aquaticus,109550000,2671951.2195121953
Lipotes vexillifer,Ovis aries,109550000,4213461.538461538
Lipotes vexillifer,Ursus thibetanus,109550000,4763043.478260869
Lipotes vexillifer,Accipiter gentilis,316350000,6456122.448979592
Lipotes vexillifer,Ailuropoda melanoleuca,109550000,5216666.666666667
Lipotes vexillifer,Alligator mississippiensis,316350000,4455633.802816901
Lipotes vexillifer,Antrozous pallidus,109550000,4382000.0
Lipotes vexillifer,Canis latrans,109550000,4564583.333333333
Lipotes vexillifer,Cebus capucinus,109550000,5216666.666666667
Lipotes vexillifer,Chlorocebus aethiops,109550000,4564583.333333333
Lipotes vexillifer,Chrysocyon brachyurus,109550000,4564583.333333333
Lipotes vexillifer,Dasypus novemcinctus,109550000,3423437.5
Lipotes vexillifer,Didelphis virginiana,109550000,2547674.418604651
Lipotes vexillifer,Equus caballus,109550000,4763043.478260869
Lipotes vexillifer,Lama vicugna,109550000,4213461.538461538
Lipotes vexillifer,Physeter catodon,25640000,1508235.294117647
Lipotes vexillifer,Procyon lotor,109550000,5216666.666666667
Lipotes vexillifer,Oryctolagus cuniculus,109550000,6086111.111111111
Lipotes vexillifer,Talpa europaea,109550000,3423437.5
Lipotes vexillifer,Ursus maritimus,109550000,4763043.478260869
Lipotes vexillifer,Aotus trivirgatus,109550000,4979545.454545454
Lipotes vexillifer,Bradypus tridactylus,109550000,4382000.0
Lipotes vexillifer,Bubalus bubalis,109550000,5216666.666666667
Lipotes vexillifer,Caretta caretta,316350000,4866923.076923077
Lipotes vexillifer,Gallus gallus,316350000,6456122.448979592
Lipotes vexillifer,Columba livia,316350000,6730851.063829787
Lipotes vexillifer,Helarctos malayanus,109550000,4763043.478260869
Lipotes vexillifer,Lepus europaeus,109550000,6086111.111111111
Lipotes vexillifer,Loxodonta africana,109550000,3912500.0
Lipotes vexillifer,Macropus rufus,109550000,2547674.418604651
Lipotes vexillifer,Meles meles,109550000,4979545.454545454
Lipotes vexillifer,Myotis velifer,109550000,3912500.0
Lipotes vexillifer,Ornithorhynchus anatinus,113700000,3344117.6470588236
Lipotes vexillifer,Potorous tridactylus,109550000,2489772.727272727
Lipotes vexillifer,Tadarida brasiliensis,109550000,4979545.454545454
Lipotes vexillifer,Thunnus thynnus,449275000,5834740.2597402595
Lipotes vexillifer,Vulpes vulpes,109550000,4763043.478260869
Lipotes vexillifer,Sus scrofa,109550000,4057407.407407407
Lipotes vexillifer,Rhea americana,316350000,6202941.176470588
Lipotes vexillifer,Saguinus fuscicollis,109550000,5216666.666666667
Lipotes vexillifer,Suncus murinus,109550000,3651666.6666666665
Lipotes vexillifer,Trichechus inunguis,109550000,3651666.6666666665
Lipotes vexillifer,Lemur catta,109550000,3130000.0
Lipotes vexillifer,Lynx lynx,109550000,3533870.9677419355
Lipotes vexillifer,Macropus eugenii,109550000,2608333.3333333335
Lipotes vexillifer,Ondatra zibethicus,109550000,2808974.358974359
Lipotes vexillifer,Phoca vitulina,109550000,5216666.666666667
Lipotes vexillifer,Pongo pygmaeus,109550000,944396.551724138
Lipotes vexillifer,Pteronura brasiliensis,109550000,5216666.666666667
Lipotes vexillifer,Rangifer tarandus,109550000,3777586.206896552
Lipotes vexillifer,Rhinoceros unicornis,109550000,4213461.538461538
